Year,Afghanistan,Africa,Albania,Algeria,Americas (other),Andorra,Angola,Anguilla,Antarctic Fisheries,Antigua and Barbuda,Argentina,Armenia,Aruba,Asia and Pacific (other),Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,Bonaire Sint Eustatius and Saba,Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei,Bulgaria,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Cape Verde,Cayman Islands,Central African Republic,Chad,Chile,China,Christmas Island,Colombia,Comoros,Congo,Cook Islands,Costa Rica,Cote d'Ivoire,Croatia,Cuba,Curacao,Cyprus,Czech Republic,Czechoslovakia,Democratic Republic of Congo,Denmark,Djibouti,Dominica,Dominican Republic,EU-28,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Ethiopia,Europe (other),Faeroe Islands,Falkland Islands,Fiji,Finland,France,French Guiana,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,Hong Kong,Hungary,Iceland,India,Indonesia,International transport,Iran,Iraq,Ireland,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,Kuwait,Kyrgysztan,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Macao,Macedonia,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Martinique,Mauritania,Mauritius,Mexico,Micronesia (country),Middle East,Moldova,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Niue,North Korea,Norway,Oman,Pakistan,Palau,Palestine,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Qatar,Reunion,Romania,Russia,Rwanda,Saint Helena,Saint Kitts and Nevis,Saint Lucia,Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Samoa,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Sint Maarten (Dutch part),Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South Korea,South Sudan,Spain,Sri Lanka,Statistical differences,Sudan,Suriname,Swaziland,Sweden,Switzerland,Syria,Taiwan,Tajikistan,Tanzania,Thailand,Timor,Togo,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,Uruguay,Uzbekistan,Vanuatu,Venezuela,Vietnam,Wallis and Futuna Islands,Yemen,Zambia,Zimbabwe
1989,0.0125,3.1495,0.0405,0.3602,6.7754,,0.0222,,0.0,0.0013,0.5272,0.0319,0.0029,13.503,1.2525,0.2424,0.3036,0.0088,0.0529,0.0606,0.0044,0.4699,0.482,0.0014,0.0028,0.0035,3.0E-4,0.0224,0.001,0.0904,0.0065,0.9574,3.0E-4,0.0286,0.3902,0.0037,0.0012,0.002,0.0342,2.0891,4.0E-4,0.0012,0.0011,5.0E-4,0.1447,10.7739,,0.2384,2.0E-4,0.0068,1.0E-4,0.0132,0.0373,0.0976,0.1603,0.0196,0.02,0.7907,1.0502,0.0196,0.2203,0.0018,3.0E-4,0.0463,19.847,0.091,0.3246,0.0115,5.0E-4,,0.1294,0.0126,16.0577,0.0026,2.0E-4,0.0028,0.2367,1.7737,0.003,0.0024,0.026,8.0E-4,0.0826,4.5876,0.0149,3.0E-4,0.3305,0.0021,5.0E-4,0.0054,0.0189,0.0047,0.001,0.0053,0.0046,0.0121,0.1361,0.3427,0.0086,2.6018,0.5946,2.0953,0.8581,0.3261,0.1357,0.1417,1.8269,0.0304,4.6117,0.041,1.4114,0.023,1.0E-4,0.1615,0.0,,0.0011,0.0768,0.0349,,0.003,0.1673,,0.1226,0.0446,0.0046,0.0648,0.0042,0.0025,0.2231,6.0E-4,0.0019,0.0098,,0.0069,0.0127,0.0047,1.6331,,3.7089,0.0,0.0472,0.0115,1.0E-4,0.1033,0.0047,0.02,,7.0E-4,0.004,0.7297,0.0074,0.1149,0.0066,0.0047,0.1901,0.0,0.9618,0.2227,0.0451,0.2723,0.001,,0.0113,0.0092,0.0101,0.0981,0.1756,1.9056,0.1843,0.0645,0.0063,0.9641,11.2019,0.0031,0.0,3.0E-4,7.0E-4,5.0E-4,3.0E-4,5.0E-4,2.0E-4,0.9182,0.0165,0.2602,0.0011,0.0017,0.1883,0.0023,0.2543,0.0742,7.0E-4,0.0043,1.5366,1.0664,0.0014,1.0151,0.0156,-0.8478,0.017,0.0084,0.002,0.2506,0.1779,0.1547,0.5493,0.0395,0.0098,0.3511,,0.0046,3.0E-4,0.0727,0.0593,0.621,0.1779,,,0.0036,3.3909,0.2446,2.6251,22.3343,0.0219,0.5983,3.0E-4,0.4901,0.0782,,0.04,0.01,0.07
1990,0.0117,2.9657,0.0248,0.3459,6.5961,0.0018,0.0229,2.0E-4,0.0,0.0013,0.5044,0.0299,0.0074,13.6817,1.2552,0.2808,0.2843,0.0088,0.0559,0.0698,0.0048,0.4695,0.5432,0.0014,0.0031,0.0023,6.0E-4,0.0258,0.0011,0.0902,0.0122,0.9328,3.0E-4,0.0279,0.3547,0.0026,9.0E-4,0.0057,0.0076,2.0913,4.0E-4,0.0011,9.0E-4,6.0E-4,0.1485,10.9112,,0.2566,3.0E-4,0.0053,2.0E-4,0.0131,0.0216,0.1057,0.1493,0.0209,0.0209,0.7404,0.9809,0.0182,0.2416,0.0015,3.0E-4,0.0413,20.1937,0.0753,0.3409,0.0111,3.0E-4,,0.1671,0.0135,16.1784,0.0032,2.0E-4,0.0036,0.2568,1.8173,0.0028,0.002,0.0202,8.0E-4,0.0773,4.5664,0.0169,6.0E-4,0.3759,0.0025,5.0E-4,0.0058,0.0224,0.0045,8.0E-4,0.0051,0.0044,0.0115,0.1224,0.3312,0.0101,2.7797,0.6778,2.4958,0.9433,0.2112,0.1482,0.1615,1.9834,0.0339,5.2082,0.0462,1.2015,0.0256,1.0E-4,0.2294,0.0,,0.001,0.0893,0.0355,0.0066,0.0021,0.1646,,0.1613,0.0533,0.0047,0.0647,0.0043,0.0033,0.2525,8.0E-4,0.0019,0.0088,,0.0073,0.0038,0.0066,1.4355,,3.7304,0.0,0.0446,0.0115,1.0E-4,0.106,0.0046,0.0191,,6.0E-4,0.0028,0.7323,0.0071,0.1147,0.0092,0.0033,0.1752,0.0,0.5518,0.161,0.0509,0.3058,0.0011,0.0039,0.0124,0.0096,0.0097,0.0945,0.1864,1.6953,0.2055,0.0529,0.005,0.7719,11.5915,0.0024,0.0,5.0E-4,7.0E-4,4.0E-4,4.0E-4,5.0E-4,2.0E-4,0.8362,0.0142,0.2597,7.0E-4,0.0022,0.1997,0.0024,0.2795,0.068,7.0E-4,0.0033,1.4094,1.1155,0.002,1.0454,0.0173,-2.6215,0.0235,0.008,0.0019,0.2593,0.1991,0.167,0.5496,0.037,0.01,0.403,,0.0044,3.0E-4,0.0766,0.0594,0.6605,0.1665,1.0E-4,0.0,0.0034,3.182,0.2331,2.7097,23.0877,0.0179,0.5597,3.0E-4,0.5492,0.0954,,0.04,0.01,0.07
1991,0.0108,3.0623,0.0191,0.3513,6.5583,0.0018,0.0226,2.0E-4,1.0E-4,0.0012,0.5209,0.0287,0.0075,13.8554,1.2478,0.2938,0.2711,0.0079,0.0529,0.0709,0.0053,0.4326,0.5508,0.0016,0.0035,0.0024,8.0E-4,0.0266,9.0E-4,0.0631,0.0117,0.9685,3.0E-4,0.0237,0.2678,0.0028,0.0011,0.0058,0.0047,2.0269,4.0E-4,0.0012,9.0E-4,3.0E-4,0.138,11.3196,,0.2526,3.0E-4,0.0044,2.0E-4,0.0147,0.0192,0.0771,0.1318,0.0165,0.0229,0.6621,0.8946,0.0131,0.2863,0.0014,3.0E-4,0.0444,19.7198,0.073,0.3492,0.0139,6.0E-4,,0.1518,0.0132,14.9112,0.003,2.0E-4,0.003,0.2462,1.9111,0.003,0.0019,0.0202,8.0E-4,0.0737,4.5252,0.0172,9.0E-4,0.3716,0.0024,5.0E-4,0.0057,0.0221,0.0046,8.0E-4,0.005,0.0044,0.0118,0.1269,0.3111,0.0094,2.928,0.8056,2.3855,1.0074,0.2015,0.1498,0.1612,1.9621,0.0346,5.2032,0.0431,1.1463,0.021,1.0E-4,0.0454,0.0,,0.001,0.0804,0.0362,0.0068,0.0012,0.19,,0.1689,0.0554,0.0049,0.0452,0.0046,0.0035,0.3025,7.0E-4,0.0019,0.0094,,0.0062,0.0039,0.0068,1.4774,,4.0404,0.0,0.054,0.008,1.0E-4,0.1111,0.0045,0.0184,0.0047,6.0E-4,0.0042,0.7616,0.0078,0.1164,0.0089,0.0032,0.1869,0.0,0.5226,0.1519,0.0521,0.3008,0.001,0.0039,0.0144,0.0092,0.0094,0.0899,0.1938,1.6647,0.2105,0.0787,0.0061,0.6285,10.8654,0.0021,0.0,5.0E-4,8.0E-4,5.0E-4,3.0E-4,5.0E-4,2.0E-4,1.1921,0.0151,0.1815,8.0E-4,0.0024,0.2009,0.0019,0.239,0.0624,7.0E-4,0.0031,1.4522,1.1683,0.0018,1.0766,0.0184,-1.3897,0.0218,0.0091,0.0015,0.2573,0.2057,0.1881,0.593,0.0352,0.0105,0.4386,,0.0047,4.0E-4,0.0757,0.0685,0.6845,0.1588,1.0E-4,0.0,0.0035,2.8201,0.2527,2.7153,22.608,0.0202,0.5345,3.0E-4,0.513,0.0943,,0.04,0.01,0.07
1992,0.0062,3.0167,0.0113,0.3599,6.7759,0.0018,0.0233,2.0E-4,1.0E-4,0.0012,0.5452,0.0258,0.0066,14.2165,1.2837,0.2723,0.2531,0.0081,0.049,0.0798,0.0044,0.4055,0.5526,0.0016,0.0039,0.0021,9.0E-4,0.0298,7.0E-4,0.0677,0.0125,0.9839,3.0E-4,0.0235,0.2561,0.0028,0.001,0.0061,0.0168,2.1125,5.0E-4,0.0014,0.001,4.0E-4,0.1444,11.9716,,0.2771,3.0E-4,0.0057,2.0E-4,0.0169,0.0173,0.0749,0.1403,0.0138,0.0248,0.6491,,0.0126,0.2632,0.0014,3.0E-4,0.0488,19.2788,0.0998,0.3642,0.0148,7.0E-4,,0.1105,0.0132,12.8463,0.0029,2.0E-4,0.0033,0.2446,1.8853,0.0032,0.0019,0.0222,8.0E-4,0.0688,4.3555,0.0175,0.0011,0.3826,0.0022,5.0E-4,0.006,0.0267,0.0048,8.0E-4,0.0047,0.004,0.0137,0.1483,0.2812,0.0102,3.1482,0.9176,2.4837,1.0226,0.2653,0.1506,0.1896,1.9789,0.0347,5.3027,0.054,1.0495,0.0243,1.0E-4,0.0947,,0.0503,0.0012,0.0643,0.0438,0.0071,0.0013,0.1668,,0.0955,0.0549,0.0049,0.0485,0.0045,0.0035,0.3355,0.001,0.002,0.0105,2.0E-4,0.0072,0.0041,0.0077,1.5058,4.0E-4,4.3951,0.095,0.0495,0.0086,1.0E-4,0.1171,0.0045,0.0218,0.0052,5.0E-4,0.0059,0.7689,0.0071,0.1267,0.0107,0.0031,0.2084,0.0,0.4639,0.1569,0.054,0.3245,0.0011,0.0041,0.019,0.0092,0.0113,0.0915,0.2176,1.6387,0.2318,0.1204,0.0069,0.587,8.9804,0.0022,0.0,5.0E-4,9.0E-4,4.0E-4,4.0E-4,5.0E-4,2.0E-4,1.2844,0.0154,0.1951,8.0E-4,0.002,0.2172,0.0016,0.2215,0.0631,6.0E-4,0.0031,1.3563,1.2714,0.0016,1.1278,0.023,-1.4446,0.0197,0.0093,0.0012,0.2588,0.2073,0.1918,0.6458,0.0329,0.0103,0.4869,,0.0046,3.0E-4,0.0861,0.0671,0.7167,0.1482,1.0E-4,0.0,0.0035,2.654,0.2602,2.674,23.3117,0.0232,0.5013,3.0E-4,0.4757,0.095,,0.04,0.01,0.08
1993,0.006,3.2029,0.0105,0.3699,6.9636,0.0019,0.0259,3.0E-4,1.0E-4,0.0012,0.5307,0.0113,0.0072,14.4643,1.3056,0.2744,0.2185,0.0077,0.0659,0.0784,0.005,0.3504,0.5487,0.0017,0.0049,0.0024,8.0E-4,0.0352,0.0011,0.0568,0.0144,1.0307,3.0E-4,0.0224,0.2595,0.0028,0.001,0.0063,0.0173,2.112,5.0E-4,0.0015,0.001,4.0E-4,0.1542,12.8009,,0.2859,3.0E-4,0.0059,2.0E-4,0.0176,0.023,0.0772,0.1322,0.0213,0.026,0.6228,,0.0116,0.2738,0.0014,3.0E-4,0.0527,18.9362,0.1087,0.4185,0.0169,4.0E-4,,0.0861,0.0135,11.9312,0.0026,2.0E-4,0.0034,0.2544,1.7995,0.0032,0.0019,0.0225,8.0E-4,0.0448,4.3199,0.02,0.0011,0.3802,0.0022,5.0E-4,0.0062,0.0252,0.0049,8.0E-4,0.0047,0.003,0.0126,0.157,0.2868,0.0109,3.2632,0.9924,2.5331,1.0634,0.285,0.1519,0.1997,1.9483,0.0361,5.2823,0.0531,0.9265,0.0281,1.0E-4,0.1499,,0.0388,0.0012,0.0541,0.0468,0.0074,0.0014,0.1747,,0.0737,0.0556,0.0053,0.0466,0.0046,0.004,0.41,9.0E-4,0.002,0.0105,3.0E-4,0.0071,0.0042,0.008,1.5324,4.0E-4,4.7753,0.0721,0.0418,0.0075,1.0E-4,0.1271,0.0049,0.0239,0.0063,5.0E-4,0.0065,0.771,0.0082,0.1251,0.0103,0.0035,0.2023,0.0,0.4282,0.1649,0.0603,0.3484,0.0011,0.0042,0.0176,0.009,0.0128,0.106,0.2209,1.6457,0.226,0.1383,0.0065,0.549,8.5357,0.0022,0.0,5.0E-4,0.001,3.0E-4,5.0E-4,5.0E-4,2.0E-4,1.4144,0.016,0.1704,8.0E-4,0.002,0.2296,0.0025,0.2106,0.0645,6.0E-4,0.0029,1.446,1.4528,0.0011,1.0916,0.0225,-2.726,0.0136,0.0092,6.0E-4,0.2591,0.1968,0.2041,0.6989,0.0233,0.0115,0.5546,,0.0048,4.0E-4,0.0809,0.0738,0.7552,0.1273,2.0E-4,0.0,0.0035,2.3031,0.296,2.6154,23.8553,0.02,0.523,3.0E-4,0.5596,0.102,,0.04,0.01,0.07
1994,0.0057,3.1962,0.0085,0.3823,7.086,0.0018,0.0172,3.0E-4,1.0E-4,0.0012,0.5415,0.0119,0.0072,14.5424,1.3048,0.2715,0.1861,0.0075,0.0655,0.084,0.0033,0.2857,0.5544,0.0017,0.0054,0.0024,9.0E-4,0.0381,0.001,0.0142,0.0134,1.0627,4.0E-4,0.0208,0.2482,0.0029,0.001,0.0065,0.0167,2.1437,5.0E-4,0.0016,0.001,5.0E-4,0.167,13.3588,,0.296,3.0E-4,0.0095,2.0E-4,0.0231,0.0183,0.0726,0.1427,0.02,0.0266,0.5837,,0.0072,0.2872,0.0013,3.0E-4,0.0549,18.5255,0.0601,0.3765,0.0201,1.0E-4,0.0038,0.0883,0.0097,10.2257,0.0026,2.0E-4,0.0033,0.2739,1.7458,0.0027,0.002,0.0194,8.0E-4,0.0269,4.1733,0.0214,0.0013,0.3834,0.0022,6.0E-4,0.0063,0.03,0.0054,8.0E-4,0.0061,0.0013,0.0146,0.1379,0.2746,0.0105,3.3915,0.9895,2.6016,1.1694,0.3155,0.1543,0.2107,1.8882,0.0363,5.437,0.0588,0.7592,0.0285,1.0E-4,0.1721,,0.0275,0.0012,0.0462,0.0494,0.0074,0.0014,0.1942,,0.0699,0.0511,0.0056,0.0464,0.0056,0.004,0.4128,9.0E-4,0.002,0.0111,3.0E-4,0.0073,0.0042,0.0072,1.5676,5.0E-4,4.9052,0.055,0.0352,0.0072,1.0E-4,0.1313,0.0047,0.0275,0.007,5.0E-4,0.0074,0.7606,0.0087,0.1238,0.0112,0.0034,0.155,0.0,0.3848,0.1706,0.0674,0.3729,0.001,0.0043,0.019,0.0097,0.0151,0.1026,0.2402,1.5959,0.2255,0.1338,0.0072,0.5311,7.4095,0.0021,0.0,5.0E-4,0.0012,3.0E-4,5.0E-4,5.0E-4,2.0E-4,1.3645,0.017,0.1629,9.0E-4,0.002,0.2722,0.0023,0.1945,0.0649,6.0E-4,0.0028,1.5017,1.5278,0.0015,1.1282,0.0241,-1.6993,0.0184,0.0091,0.0021,0.2656,0.1894,0.205,0.7181,0.0104,0.0105,0.6073,,0.0045,4.0E-4,0.0772,0.07,0.7268,0.1484,2.0E-4,0.0,0.0031,1.8606,0.3222,2.5546,23.8663,0.0179,0.4805,3.0E-4,0.5748,0.1144,,0.04,0.01,0.08
1995,0.0054,3.3707,0.0091,0.4128,7.0394,0.0018,0.0476,3.0E-4,0.0,0.0012,0.5546,0.0146,0.0072,14.5875,1.3274,0.2791,0.1448,0.0073,0.0643,0.099,0.0036,0.2519,0.548,0.0016,0.0055,0.0023,0.001,0.0426,0.001,0.0148,0.0132,1.1109,4.0E-4,0.0208,0.2501,0.0027,0.001,0.0067,0.0181,2.1544,5.0E-4,0.0016,0.001,5.0E-4,0.1786,14.1913,,0.2548,3.0E-4,0.0068,2.0E-4,0.0209,0.0266,0.0741,0.1112,0.0194,0.0255,0.5736,,0.0091,0.2679,0.0013,4.0E-4,0.0685,18.3483,0.0987,0.4136,0.0216,6.0E-4,0.004,0.0791,0.0109,9.744,0.0025,2.0E-4,0.0033,0.2527,1.741,0.0025,0.0019,0.02,9.0E-4,0.01,4.086,0.0224,0.0012,0.3779,0.0022,7.0E-4,0.0064,0.0308,0.0055,8.0E-4,0.0064,0.0039,0.0166,0.1359,0.2678,0.0107,3.527,0.9852,2.6921,1.1785,0.322,0.1556,0.2167,1.9645,0.0399,5.3802,0.0574,0.7071,0.0322,1.0E-4,0.2373,,0.0196,0.0015,0.0398,0.0534,0.0074,0.0014,0.1986,,0.0652,0.0396,0.0054,0.0471,0.0055,0.0039,0.5217,0.0011,0.002,0.0109,3.0E-4,0.0071,0.0044,0.0079,1.4474,5.0E-4,4.6636,0.0496,0.0343,0.0074,1.0E-4,0.1316,0.0048,0.03,0.007,5.0E-4,0.0087,0.7521,0.009,0.1224,0.012,0.0035,0.1546,0.0,0.3532,0.1672,0.0685,0.3634,0.001,0.0041,0.0128,0.009,0.0171,0.1029,0.2606,1.5704,0.2381,0.1379,0.0077,0.5426,7.1293,0.002,0.0,6.0E-4,0.0014,3.0E-4,6.0E-4,5.0E-4,2.0E-4,1.0202,0.0149,0.1685,9.0E-4,0.0015,0.1819,0.0023,0.195,0.0663,6.0E-4,0.0026,1.5706,1.6255,0.0016,1.1641,0.0253,-1.805,0.0187,0.009,0.002,0.2576,0.1887,0.1791,0.7481,0.0106,0.0152,0.6887,,0.0051,4.0E-4,0.0738,0.0676,0.775,0.1475,2.0E-4,0.0,0.004,1.6945,0.3043,2.4637,23.6411,0.0198,0.4486,3.0E-4,0.5775,0.124,,0.04,0.01,0.07
1996,0.005,3.3736,0.0086,0.4115,7.1769,0.0019,0.0443,3.0E-4,0.0,0.0012,0.5724,0.0106,0.0072,14.7333,1.3279,0.2877,0.1328,0.0071,0.0663,0.1018,0.0036,0.2517,0.5509,0.0013,0.0052,0.0022,0.0012,0.0416,9.0E-4,0.018,0.0117,1.1954,4.0E-4,0.0202,0.2464,0.003,0.001,0.0068,0.0188,2.1705,6.0E-4,0.0016,0.001,5.0E-4,0.2025,14.4894,,0.2528,3.0E-4,0.0073,2.0E-4,0.0199,0.0312,0.0749,0.1142,0.0178,0.0264,0.5724,,0.0097,0.3183,0.0013,3.0E-4,0.0731,18.3866,0.1021,0.4311,0.0191,5.0E-4,0.0043,0.0805,0.0119,9.285,0.0026,2.0E-4,0.0035,0.2723,1.7693,0.0021,0.0018,0.0202,8.0E-4,0.0172,4.0819,0.0232,0.0012,0.3788,0.0022,7.0E-4,0.0066,0.0279,0.0057,8.0E-4,0.0064,0.0044,0.0165,0.1229,0.2686,0.0107,3.736,1.0849,2.8546,1.1649,0.2945,0.159,0.2208,1.8899,0.0412,5.3134,0.0588,0.6334,0.0389,1.0E-4,0.2122,,0.0241,0.002,0.0393,0.0544,0.0074,0.0014,0.1862,,0.0666,0.039,0.006,0.0499,0.0058,0.0038,0.5276,0.0012,0.0021,0.0105,3.0E-4,0.007,0.0045,0.0083,1.4769,5.0E-4,4.6033,0.0497,0.0341,0.0085,2.0E-4,0.1321,0.0044,0.0306,0.0073,4.0E-4,0.0104,0.7757,0.0093,0.1249,0.0121,0.0038,0.1675,0.0,0.3044,0.1768,0.0636,0.3976,0.001,0.0044,0.0194,0.0093,0.0158,0.1028,0.2604,1.5955,0.2215,0.1369,0.0083,0.5453,6.8314,0.002,0.0,6.0E-4,0.0014,3.0E-4,6.0E-4,5.0E-4,2.0E-4,1.0979,0.0156,0.193,0.001,0.0017,0.2098,0.0021,0.192,0.0676,6.0E-4,0.0024,1.5452,1.707,0.0016,1.086,0.0296,-2.5567,0.0188,0.0089,0.0014,0.2686,0.1875,0.1799,0.7667,0.012,0.0144,0.7536,,0.0054,3.0E-4,0.0873,0.0705,0.8322,0.1301,2.0E-4,0.0,0.0044,1.4939,0.1719,2.5018,23.9178,0.023,0.4501,4.0E-4,0.5201,0.1446,,0.04,0.01,0.06
1997,0.0045,3.3982,0.0065,0.3638,7.3883,0.0019,0.0307,3.0E-4,0.0,0.0013,0.5752,0.0136,0.0073,14.8769,1.3414,0.282,0.1246,0.0057,0.0723,0.1043,0.0037,0.2615,0.5187,0.0016,0.005,0.0022,0.0016,0.0455,0.001,0.035,0.0117,1.2401,4.0E-4,0.0206,0.2307,0.0034,0.001,0.0064,0.0132,2.1963,6.0E-4,0.0017,0.001,6.0E-4,0.2319,14.2777,,0.2667,3.0E-4,0.0098,2.0E-4,0.0206,0.0293,0.0782,0.1025,0.0183,0.0263,0.5471,,0.0079,0.2738,0.0014,3.0E-4,0.0747,17.7122,0.0761,0.4496,0.0226,0.0012,0.0036,0.0773,0.0125,8.6653,0.0025,2.0E-4,0.0033,0.2623,1.7121,0.002,0.0019,0.02,8.0E-4,0.0185,3.8985,0.0259,0.0012,0.3922,0.0022,7.0E-4,0.0067,0.0314,0.0058,8.0E-4,0.0066,0.0057,0.0171,0.1275,0.2582,0.0109,3.8262,1.1745,2.9606,1.1169,0.2847,0.162,0.2294,1.8794,0.0421,5.199,0.0588,0.5886,0.034,1.0E-4,0.2286,,0.0233,0.0025,0.0364,0.0633,0.0074,0.0015,0.1869,,0.063,0.0356,0.0062,0.0444,0.0069,0.004,0.5165,0.0014,0.0022,0.0105,3.0E-4,0.0068,0.0045,0.0083,1.5488,5.0E-4,4.4463,0.0305,0.0321,0.009,1.0E-4,0.1325,0.0046,0.0311,0.0074,4.0E-4,0.0115,0.733,0.0076,0.1311,0.013,0.0038,0.1759,0.0,0.2723,0.1744,0.0642,0.3922,0.001,0.0036,0.0234,0.0108,0.0174,0.1139,0.293,1.5328,0.2304,0.1564,0.0093,0.4987,6.2811,0.0021,0.0,6.0E-4,0.0013,2.0E-4,6.0E-4,5.0E-4,2.0E-4,0.9023,0.0133,0.204,0.0014,0.0015,0.2428,0.0021,0.189,0.0679,6.0E-4,0.0023,1.6104,1.7888,0.0019,1.1209,0.0314,-1.4019,0.0226,0.0088,0.005,0.2431,0.1799,0.1691,0.8125,0.009,0.0118,0.7654,,0.0037,4.0E-4,0.0767,0.0701,0.8698,0.1278,2.0E-4,0.0,0.0045,1.4227,0.1717,2.352,23.8504,0.0231,0.4474,4.0E-4,0.5582,0.1853,,0.06,0.01,0.06
1998,0.0043,3.4827,0.0073,0.4445,7.7084,0.002,0.0303,3.0E-4,0.0,0.0013,0.581,0.0142,0.0075,14.0969,1.3954,0.2796,0.132,0.007,0.0766,0.0997,0.0047,0.2477,0.5432,0.0015,0.005,0.0022,0.0015,0.0455,1.0E-4,0.044,0.0139,1.2854,4.0E-4,0.0215,0.219,0.0036,0.001,0.0081,0.0131,2.2274,7.0E-4,0.0018,0.001,6.0E-4,0.2368,13.6164,,0.2694,4.0E-4,0.0032,2.0E-4,0.0218,0.0275,0.0809,0.1016,0.001,0.0275,0.5217,,0.0069,0.2553,0.0013,3.0E-4,0.0761,17.6318,0.093,0.5064,0.0239,7.0E-4,0.0024,0.0705,0.0131,8.509,0.0026,2.0E-4,0.0032,0.2476,1.7919,0.0026,0.0019,0.0207,9.0E-4,0.0206,3.8541,0.026,0.0013,0.4112,0.0022,7.0E-4,0.0086,0.036,0.0062,7.0E-4,0.0069,0.0051,0.0191,0.1623,0.2558,0.011,3.8922,0.901,3.1402,1.2758,0.3006,0.1695,0.2335,1.9189,0.0404,5.0186,0.0594,0.5632,0.0413,1.0E-4,0.215,,0.0247,0.0028,0.0347,0.068,0.0075,0.0016,0.1883,,0.0662,0.0319,0.0065,0.0526,0.0072,0.0038,0.4716,0.0013,0.0032,0.0105,3.0E-4,0.0068,0.0045,0.009,1.6268,5.0E-4,4.7635,0.0269,0.0321,0.0095,1.0E-4,0.1327,0.0046,0.0335,0.0076,4.0E-4,0.0093,0.7355,0.0075,0.1248,0.0141,0.004,0.1567,0.0,0.245,0.1749,0.0684,0.4033,0.001,0.0061,0.0246,0.0119,0.0186,0.115,0.2846,1.4065,0.2485,0.1345,0.0105,0.4368,6.1908,0.002,0.0,6.0E-4,0.0013,2.0E-4,7.0E-4,5.0E-4,2.0E-4,0.864,0.0139,0.2142,0.0018,0.0015,0.2016,1.0E-4,0.1842,0.0665,6.0E-4,0.0021,1.5709,1.5157,0.0016,1.1534,0.0323,-0.8242,0.0196,0.0088,0.0051,0.2448,0.186,0.2074,0.8249,0.0104,0.0103,0.6777,,0.0054,4.0E-4,0.0795,0.0742,0.8674,0.1335,2.0E-4,0.0,0.0051,1.3386,0.3364,2.366,23.983,0.0235,0.4959,3.0E-4,0.6954,0.1941,,0.05,0.01,0.06
